,timeBgn,timeEnd,IRGA_lvl01_Co2_mu,IRGA_lvl01_Co2_mx,IRGA_lvl01_Co2_mn,IRGA_lvl01_Co2_vr,IRGA_lvl01_Co2_n,IRGA_lvl02_Co2_mu,IRGA_lvl02_Co2_mx,IRGA_lvl02_Co2_mn,IRGA_lvl02_Co2_vr,IRGA_lvl02_Co2_n,IRGA_lvl03_Co2_mu,IRGA_lvl03_Co2_mx,IRGA_lvl03_Co2_mn,IRGA_lvl03_Co2_vr,IRGA_lvl03_Co2_n,IRGA_lvl04_Co2_mu,IRGA_lvl04_Co2_mx,IRGA_lvl04_Co2_mn,IRGA_lvl04_Co2_vr,IRGA_lvl04_Co2_n,IRGA_lvl05_Co2_mu,IRGA_lvl05_Co2_mx,IRGA_lvl05_Co2_mn,IRGA_lvl05_Co2_vr,IRGA_lvl05_Co2_n,IRGA_lvl06_Co2_mu,IRGA_lvl06_Co2_mx,IRGA_lvl06_Co2_mn,IRGA_lvl06_Co2_vr,IRGA_lvl06_Co2_n,isoCO2_lvl01_dryCo2_mu,isoCO2_lvl01_dryCo2_mx,isoCO2_lvl01_dryCo2_mn,isoCO2_lvl01_dryCo2_vr,isoCO2_lvl01_dryCo2_n,isoCO2_lvl02_dryCo2_mu,isoCO2_lvl02_dryCo2_mx,isoCO2_lvl02_dryCo2_mn,isoCO2_lvl02_dryCo2_vr,isoCO2_lvl02_dryCo2_n,isoCO2_lvl03_dryCo2_mu,isoCO2_lvl03_dryCo2_mx,isoCO2_lvl03_dryCo2_mn,isoCO2_lvl03_dryCo2_vr,isoCO2_lvl03_dryCo2_n,isoCO2_lvl04_dryCo2_mu,isoCO2_lvl04_dryCo2_mx,isoCO2_lvl04_dryCo2_mn,isoCO2_lvl04_dryCo2_vr,isoCO2_lvl04_dryCo2_n,isoCO2_lvl05_dryCo2_mu,isoCO2_lvl05_dryCo2_mx,isoCO2_lvl05_dryCo2_mn,isoCO2_lvl05_dryCo2_vr,isoCO2_lvl05_dryCo2_n,isoCO2_lvl06_dryCo2_mu,isoCO2_lvl06_dryCo2_mx,isoCO2_lvl06_dryCo2_mn,isoCO2_lvl06_dryCo2_vr,isoCO2_lvl06_dryCo2_n,isoCO2_lvl01_iCo2_mu,isoCO2_lvl01_iCo2_mx,isoCO2_lvl01_iCo2_mn,isoCO2_lvl01_iCo2_vr,isoCO2_lvl01_iCo2_n,isoCO2_lvl02_iCo2_mu,isoCO2_lvl02_iCo2_mx,isoCO2_lvl02_iCo2_mn,isoCO2_lvl02_iCo2_vr,isoCO2_lvl02_iCo2_n,isoCO2_lvl03_iCo2_mu,isoCO2_lvl03_iCo2_mx,isoCO2_lvl03_iCo2_mn,isoCO2_lvl03_iCo2_vr,isoCO2_lvl03_iCo2_n,isoCO2_lvl04_iCo2_mu,isoCO2_lvl04_iCo2_mx,isoCO2_lvl04_iCo2_mn,isoCO2_lvl04_iCo2_vr,isoCO2_lvl04_iCo2_n,isoCO2_lvl05_iCo2_mu,isoCO2_lvl05_iCo2_mx,isoCO2_lvl05_iCo2_mn,isoCO2_lvl05_iCo2_vr,isoCO2_lvl05_iCo2_n,isoCO2_lvl06_iCo2_mu,isoCO2_lvl06_iCo2_mx,isoCO2_lvl06_iCo2_mn,isoCO2_lvl06_iCo2_vr,isoCO2_lvl06_iCo2_n,Lvl01_tempAir_mu,Lvl01_tempAir_vr,Lvl02_tempAir_mu,Lvl02_tempAir_vr,Lvl03_tempAir_mu,Lvl03_tempAir_vr,Lvl04_tempAir_mu,Lvl04_tempAir_vr,Lvl05_tempAir_mu,Lvl05_tempAir_vr,EC_co2FlxStor,EC_co2FlxTurb,EC_co2FlxNSAE
0,30-10-19 00:00,30-10-19 00:29,466.015004,482.5883629,450.9225672,43.44411362,234,443.142265,448.1877564,437.6355231,3.617946772,234,441.7248793,449.2819216,425.6225902,7.72810155,135,439.5456084,442.4257635,435.5098642,3.114991612,36,439.7367505,446.8269394,434.1323594,4.833952141,235,,,,,0,,,,,0,429.0296218,429.436005,428.583008,0.032594525,90,428.2127721,429.084015,427.653992,0.06085464,306,428.4491274,429.407013,427.699005,0.144968132,307,428.0622389,429.126007,427.489014,0.115763243,180,,,,,0,,,,,0,-9.455855537,-7.74499989,-11.1400003,0.452489484,90,-9.423924838,-7.40799999,-11.3839998,0.453791778,306,-9.455201963,-7.625,-11.6379995,0.464318991,307,-9.49362779,-7.25600004,-11.3990002,0.493048035,180,,,,,0,18.2036,0.0015,19.334,0.0068,19.6653,0.0032,20.2455,0.003,20.5392,0.0043,-1.669639272,-0.044134325,-1.713773598
1,30-10-19 00:30,30-10-19 00:59,465.1276138,488.7335553,447.9073237,58.33785356,176,442.7391425,447.1015234,437.948532,3.617095988,116,441.301474,446.1392606,436.5077753,3.511046761,232,441.6154038,447.524192,436.0990359,4.125311712,312,440.8641292,449.7240661,433.8378002,7.316921005,175,,,,,0,457.8796676,465.584015,441.970001,26.48038803,306,429.1899865,429.789001,428.743011,0.036973042,215,,,,,0,,,,,0,430.2643187,431.264008,428.630005,0.373512368,91,428.1965933,430.306,427.299011,0.301602746,307,-10.70536928,-9.14900017,-12.3929996,0.413252938,306,-9.661972097,-7.71600008,-11.6350002,0.387961882,215,,,,,0,,,,,0,-9.743725256,-7.43100023,-11.1759996,0.479787905,91,-9.436192187,-7.54199982,-11.3000002,0.362990229,307,17.982,0.0175,18.9422,0.0372,19.1874,0.1952,19.8213,0.0665,19.9671,0.0785,2.338751866,-0.225566835,2.113185031
2,30-10-19 01:00,30-10-19 01:29,479.5620489,514.4488219,447.4487655,269.8124607,234,445.2000852,450.2205653,439.4875006,4.04025302,232,444.2065015,449.5243875,438.8732151,2.95199137,174,455.0407484,459.4157226,450.7131012,3.509381791,36,450.1855304,464.7586815,432.8890275,71.55646423,235,,,,,0,,,,,0,437.2076341,438.079987,436.65799,0.120117946,90,435.1007806,437.976013,431.062988,3.836838913,306,430.2679764,432.268005,429.429993,0.250508162,306,429.0340982,430.721985,427.539001,0.499939708,215,,,,,0,,,,,0,-10.01253337,-8.47299957,-11.7969999,0.398070712,90,-9.797166643,-8.16899967,-11.4189997,0.40787573,306,-9.56944773,-7.86100006,-11.6370001,0.416960818,306,-9.519855843,-7.66099977,-11,0.403402309,215,,,,,0,17.29,0.1207,18.0842,0.1016,18.4615,0.0935,19.1492,0.0915,19.3064,0.112,7.430520506,4.468095662,11.89861617
3,30-10-19 01:30,30-10-19 01:59,460.8329326,484.2728079,453.8538576,45.23503117,58,,,,,0,453.0670013,458.6125059,446.2034119,5.113291273,176,452.117335,459.55316,445.8502388,5.396491118,197,448.5849883,454.2309282,442.1996402,5.756606297,117,,,,,0,455.7525747,475.97699,442.52301,42.79983518,306,438.3978887,441.26001,435.610992,2.863624137,216,,,,,0,,,,,0,433.065087,434.856995,432.141998,0.27813022,91,434.3832612,437.751007,431.069,1.743579369,306,-10.65688889,-8.64299965,-12.6040001,0.431954229,306,-10.03131944,-8.26399994,-11.651,0.450643023,216,,,,,0,,,,,0,-9.670901074,-7.85500002,-11.6479998,0.425749686,91,-9.73818302,-7.82399988,-11.4580002,0.407173706,306,17.0267,0.0025,17.7435,0.0117,17.8027,0.0218,18.3564,0.0553,18.6089,0.0816,-2.450322941,-1.113943073,-3.564266015
4,30-10-19 02:00,30-10-19 02:29,476.8062793,492.2969173,461.2791402,35.08920484,234,451.1076899,456.7665806,441.8915934,5.891636065,197,,,,,0,445.2854399,448.7480519,441.0762398,3.184542288,37,446.1406059,451.1761054,441.3808621,3.51847982,234,,,,,0,,,,,0,434.5579674,435.098999,433.993988,0.049584573,90,434.1309591,436.619995,432.713013,0.5426889,292,434.9204579,435.846008,434.031006,0.134715136,251,433.3947813,435.434998,431.411987,0.650934586,215,,,,,0,,,,,0,-9.873466661,-8.30300045,-11.4320002,0.416434999,90,-9.66059247,-7.86199999,-11.3199997,0.385842413,292,-9.703904387,-7.97800016,-11.7390003,0.41377614,251,-9.747297687,-7.8039999,-12.0179996,0.449971106,215,,,,,0,17.0621,0.0028,17.7285,0.0107,17.8955,0.0262,18.3998,0.018,18.6411,0.0262,-1.284026415,0.450377532,-0.833648883
5,30-10-19 02:30,30-10-19 02:59,494.6089994,521.7163156,460.5693331,220.4134902,175,453.6837807,458.6179667,447.6302748,4.060769975,116,449.9863709,459.3640929,441.9606494,21.34256445,233,449.6661313,457.7178915,441.5287797,15.57355579,292,451.3906927,456.9180001,447.508674,3.475913843,117,,,,,0,468.6555924,488.720001,453.079987,90.43538007,196,433.9498092,436.52301,433.385986,0.180595253,215,,,,,0,,,,,0,435.6634949,437.401001,434.200012,0.718209846,202,436.8744564,440.125,434.074005,1.620135673,307,-11.08994389,-9.60900021,-12.7159996,0.439721746,196,-9.714999984,-8.19499969,-11.7720003,0.441247101,215,,,,,0,,,,,0,-9.701386101,-8.08100033,-11.3439999,0.435426794,202,-9.867104222,-8.28600025,-11.8629999,0.433958478,307,16.8684,0.0056,17.5927,0.0415,17.7167,0.0426,18.3217,0.0488,18.4352,0.0575,5.380043662,0.571365912,5.951409574
6,30-10-19 03:00,30-10-19 03:29,515.780156,557.4760938,483.9893759,268.9014834,234,457.8612013,485.1328117,445.8821545,73.71473645,233,450.3630123,454.2562411,444.446554,3.958575281,116,451.8972493,457.9852757,445.7694899,6.056310324,139,450.0181906,455.4823347,445.1159611,3.162142586,117,,,,,0,,,,,0,439.8681166,440.786987,438.355011,0.587758558,94,439.1119607,442.174988,436.596008,2.861239221,307,436.4940853,438.709991,434.903015,0.736201344,305,435.8324489,436.960999,434.153015,0.512095158,105,,,,,0,,,,,0,-10.07054255,-8.39799976,-11.5889997,0.369381082,94,-10.00815633,-8.56299973,-11.9329996,0.352129007,307,-9.93983282,-8.11600018,-11.6879997,0.43471492,305,-9.822619043,-8.18500042,-11.415,0.406670316,105,,,,,0,16.6421,0.0035,17.2627,0.0394,17.5874,0.0181,18.0687,0.0224,18.2192,0.0306,-0.088348873,-1.626879091,-1.715227964
7,30-10-19 03:30,30-10-19 03:59,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,16.4846,0.02,17.1367,0.0855,17.337,0.0672,17.8615,0.1058,17.9852,0.1329,0.83511405,-3.843113723,-3.007999673
8,30-10-19 04:00,30-10-19 04:29,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,16.5758,0.015,17.2378,0.0168,17.333,0.0268,17.7549,0.0347,17.8644,0.0486,0.835347482,-1.313875552,-0.47852807
9,30-10-19 04:30,30-10-19 04:59,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,16.0264,0.0725,16.5619,0.1951,16.9175,0.0669,17.291,0.0581,17.3629,0.0586,0.836550839,-0.79726886,0.039281979
