,timeBgn,timeEnd,IRGA_lvl01_Co2_mu,IRGA_lvl01_Co2_mx,IRGA_lvl01_Co2_mn,IRGA_lvl01_Co2_vr,IRGA_lvl01_Co2_n,IRGA_lvl02_Co2_mu,IRGA_lvl02_Co2_mx,IRGA_lvl02_Co2_mn,IRGA_lvl02_Co2_vr,IRGA_lvl02_Co2_n,IRGA_lvl03_Co2_mu,IRGA_lvl03_Co2_mx,IRGA_lvl03_Co2_mn,IRGA_lvl03_Co2_vr,IRGA_lvl03_Co2_n,IRGA_lvl04_Co2_mu,IRGA_lvl04_Co2_mx,IRGA_lvl04_Co2_mn,IRGA_lvl04_Co2_vr,IRGA_lvl04_Co2_n,IRGA_lvl05_Co2_mu,IRGA_lvl05_Co2_mx,IRGA_lvl05_Co2_mn,IRGA_lvl05_Co2_vr,IRGA_lvl05_Co2_n,IRGA_lvl06_Co2_mu,IRGA_lvl06_Co2_mx,IRGA_lvl06_Co2_mn,IRGA_lvl06_Co2_vr,IRGA_lvl06_Co2_n,isoCO2_lvl01_dryCo2_mu,isoCO2_lvl01_dryCo2_mx,isoCO2_lvl01_dryCo2_mn,isoCO2_lvl01_dryCo2_vr,isoCO2_lvl01_dryCo2_n,isoCO2_lvl02_dryCo2_mu,isoCO2_lvl02_dryCo2_mx,isoCO2_lvl02_dryCo2_mn,isoCO2_lvl02_dryCo2_vr,isoCO2_lvl02_dryCo2_n,isoCO2_lvl03_dryCo2_mu,isoCO2_lvl03_dryCo2_mx,isoCO2_lvl03_dryCo2_mn,isoCO2_lvl03_dryCo2_vr,isoCO2_lvl03_dryCo2_n,isoCO2_lvl04_dryCo2_mu,isoCO2_lvl04_dryCo2_mx,isoCO2_lvl04_dryCo2_mn,isoCO2_lvl04_dryCo2_vr,isoCO2_lvl04_dryCo2_n,isoCO2_lvl05_dryCo2_mu,isoCO2_lvl05_dryCo2_mx,isoCO2_lvl05_dryCo2_mn,isoCO2_lvl05_dryCo2_vr,isoCO2_lvl05_dryCo2_n,isoCO2_lvl06_dryCo2_mu,isoCO2_lvl06_dryCo2_mx,isoCO2_lvl06_dryCo2_mn,isoCO2_lvl06_dryCo2_vr,isoCO2_lvl06_dryCo2_n,isoCO2_lvl01_iCo2_mu,isoCO2_lvl01_iCo2_mx,isoCO2_lvl01_iCo2_mn,isoCO2_lvl01_iCo2_vr,isoCO2_lvl01_iCo2_n,isoCO2_lvl02_iCo2_mu,isoCO2_lvl02_iCo2_mx,isoCO2_lvl02_iCo2_mn,isoCO2_lvl02_iCo2_vr,isoCO2_lvl02_iCo2_n,isoCO2_lvl03_iCo2_mu,isoCO2_lvl03_iCo2_mx,isoCO2_lvl03_iCo2_mn,isoCO2_lvl03_iCo2_vr,isoCO2_lvl03_iCo2_n,isoCO2_lvl04_iCo2_mu,isoCO2_lvl04_iCo2_mx,isoCO2_lvl04_iCo2_mn,isoCO2_lvl04_iCo2_vr,isoCO2_lvl04_iCo2_n,isoCO2_lvl05_iCo2_mu,isoCO2_lvl05_iCo2_mx,isoCO2_lvl05_iCo2_mn,isoCO2_lvl05_iCo2_vr,isoCO2_lvl05_iCo2_n,isoCO2_lvl06_iCo2_mu,isoCO2_lvl06_iCo2_mx,isoCO2_lvl06_iCo2_mn,isoCO2_lvl06_iCo2_vr,isoCO2_lvl06_iCo2_n,Lvl01_tempAir_mu,Lvl01_tempAir_vr,Lvl02_tempAir_mu,Lvl02_tempAir_vr,Lvl03_tempAir_mu,Lvl03_tempAir_vr,Lvl04_tempAir_mu,Lvl04_tempAir_vr,Lvl05_tempAir_mu,Lvl05_tempAir_vr,EC_co2FlxStor,EC_co2FlxTurb,EC_co2FlxNSAE
0,2019-11-27 00:00:00,2019-11-27 00:29:59,483.9964459090356,491.709475511468,478.18364995590997,6.254305806475142,74,479.9201415148494,484.08194463302095,475.805751541332,3.328214954088437,150,479.0883070969906,484.680422054148,473.984581286376,4.280995243751554,202,478.6744051032156,485.219900266045,473.314117423219,4.621791880283748,234,478.5423746128347,484.26107120659,472.091453399787,5.335575015022225,234,478.0837041474035,483.65113873186596,472.816755845923,4.330960625861886,98,444.90381255230125,451.199005,440.763,6.8622384840993425,239,439.8437710434783,441.942993,439.03500399999996,0.39123579504165645,161,,,,,0,,,,,0,441.06517710714286,441.433014,440.725006,0.020274202662492462,112,441.1185682435065,441.734985,440.64401200000003,0.03618112540424401,308,-10.425016653333333,-9.0880003,-11.9569998,0.36220141128961775,240,-10.315521730559006,-8.76299953,-11.7939997,0.39749121307390695,161,,,,,0,,,,,0,-10.335866112857143,-8.91899967,-11.9510002,0.38028844584003546,112,-10.174584425194805,-8.43500042,-11.5900002,0.3616633936535424,308,10.6174,0.0148,11.3678,0.0054,11.3955,0.002,11.4034,0.0014,11.3768,0.0013,2.441141036745531,-0.9907622797726573,1.4503787569728739
1,2019-11-27 00:30:00,2019-11-27 00:59:59,486.6300678340895,496.42533999377594,477.376555242555,18.815241307310554,226,480.2569243379917,484.063810154839,476.278958191574,2.3908208736305325,116,479.84825746227034,483.51599870465395,475.572441779951,2.9686054592714486,117,479.4100116645587,484.557955509968,474.328980151993,3.1156349962223144,177,479.7778806404423,484.199525358026,475.21238493807,3.3939931165807433,117,479.8477350344218,484.834373361024,475.325731107634,2.7150478045567676,250,,,,,0,441.44003572727274,442.713989,440.78299000000004,0.16869477382495246,110,441.1220908859935,441.812012,440.261993,0.08147455381617977,307,440.97136782231405,441.470001,440.450012,0.03862434432796421,242,440.96288842857143,441.481995,440.37899799999997,0.03758369898727137,196,,,,,0,,,,,0,-10.421495395504587,-8.79699993,-11.9449997,0.40874356214118385,109,-10.214833891302932,-8.3039999,-11.9659996,0.42522857272813475,307,-10.17523967359504,-8.1619997,-12.4720001,0.4016902157133951,242,-10.172750038520409,-8.39500046,-11.8859997,0.3726602298559471,196,,,,,0,10.531,0.015,11.2917,0.003,11.3382,0.0042,11.3735,0.0039,11.365,0.0045,1.5143032792167894,0.16618779204589104,1.6804910712626804
2,2019-11-27 01:00:00,2019-11-27 01:29:59,490.6947920032336,501.51490862597404,482.750549595493,21.01433986420342,75,483.1430740403976,488.184284520598,477.608988820464,3.462911418607517,235,482.6232647570529,487.12596009695403,478.11852023691796,3.1438007991100445,234,482.22666491513155,487.580218943051,476.756208537909,3.5160223366138594,234,482.2098554623681,487.36983829049296,475.896894051825,3.214191718674638,234,481.49218559761397,486.132728331617,476.693034234962,3.3512097276979045,160,450.52903909539475,458.785004,443.471985,16.19328379477842,304,441.89887666153845,443.183014,441.033997,0.19493048100550475,195,,,,,0,,,,,0,443.53353692857144,444.0,443.179993,0.025038637510930738,112,442.91696774675324,443.77099599999997,441.84200999999996,0.11174747539834622,308,-10.643493431644737,-8.8210001,-12.3690004,0.40810528426814807,304,-10.109482060410256,-8.56799984,-12.0469999,0.418770314094528,195,,,,,0,,,,,0,-10.388562509821428,-8.87100029,-11.5780001,0.43463887465343276,112,-10.353418834285714,-8.8739996,-12.2690001,0.38540418936709525,308,10.7162,0.0431,11.2981,0.0072,11.2773,0.0034,11.2726,0.004,11.2387,0.0042,1.838233064228241,-0.19008728468184205,1.648145779546399
3,2019-11-27 01:30:00,2019-11-27 01:59:59,488.4944733343162,498.86241125463397,482.00497323715996,10.216775288351398,277,484.20092377520433,489.950329060895,478.378745032879,3.466041879081597,176,483.95014103225077,487.951405139651,480.621496544468,2.942147766219512,118,484.461963285091,492.504949543409,479.818572063676,4.032379511213626,176,484.610831503914,489.609576018458,480.180523240406,3.7060885605928453,117,484.18168565050695,489.632938020404,478.875573989158,3.73797663715718,250,,,,,0,445.02796335779817,445.410004,444.708008,0.021837722051379824,109,444.9020361042345,445.428986,444.509003,0.026680023095165532,307,444.3769610649351,444.916992,443.717987,0.05434084362909027,308,443.74955225641025,444.167999,443.463013,0.022177077725799833,195,,,,,0,,,,,0,-10.189311953669725,-8.32600021,-11.6599998,0.4780271075566773,109,-10.353951108403908,-8.74699974,-12.2779999,0.4382573409722087,307,-10.314866879253247,-8.51099968,-11.75,0.3601359397698152,308,-10.170420504666666,-8.2670002,-11.8599997,0.4041569685810466,195,,,,,0,10.4201,0.0064,11.0354,0.0047,11.0312,0.0066,11.0371,0.0056,11.0095,0.0053,1.2307945326752454,-0.154155313834112,1.0766392188411333
4,2019-11-27 02:00:00,2019-11-27 02:29:59,502.1605083522253,511.07712660448806,493.392361199756,16.87791858509307,75,485.9831486421151,491.40606880047994,479.849135964676,2.830687345982298,234,485.55219061758646,490.212946895584,480.040432008432,2.8576488241548197,234,485.72019346082,492.023620418582,480.697003211636,3.118507890898751,234,485.69422744094027,490.132785639513,481.706127676671,3.160748164470249,235,485.78537285812513,491.440623869411,481.656559140003,3.4346853678499047,160,449.86771505882353,462.00900299999995,446.283997,12.15628940641576,306,445.2990755459184,445.73098799999997,444.825012,0.03542479238737796,196,,,,,0,,,,,0,445.8142057410714,446.227997,445.450989,0.021290230408770153,112,445.91537894117647,446.476013,445.31201200000004,0.04776050330924201,306,-10.602146593680782,-8.8739996,-12.092,0.38606627161967855,307,-10.239045931020408,-8.49800014,-12.1059999,0.3953495028626723,196,,,,,0,,,,,0,-10.306937507410714,-8.48600006,-11.6160002,0.3539576639660583,112,-10.231722249248365,-8.33399963,-12.1000004,0.41909329036953846,306,10.3261,0.015,10.9004,0.0025,10.8951,0.0013,10.9389,0.0016,10.9231,0.0012,1.4860132143846856,0.042532212172249804,1.5285454265569354
5,2019-11-27 02:30:00,2019-11-27 02:59:59,496.1308251607636,510.06251528344205,484.835583977287,27.9058741757113,277,485.67844154660435,490.06823047254596,480.573371539878,3.682811899227829,175,485.4006170210462,489.81311133796606,478.995312786211,4.019712331546593,118,483.663756076112,490.250219097806,478.630518848852,4.543247725715293,176,482.67624351362764,487.67834750642703,478.176515749222,4.118245434923375,117,483.67124918622125,489.125606876375,476.876370566643,6.387700699144521,250,,,,,0,443.53637392727273,444.127014,442.90799,0.08425898905263778,110,443.4048629120521,444.705994,442.62100200000003,0.13004760384518474,307,444.34860453896107,445.484985,443.226013,0.22609289208207975,308,445.73031771282047,446.252991,445.078003,0.0736072377219895,195,,,,,0,,,,,0,-10.196190949909091,-8.87699986,-11.6300001,0.29998816425800756,110,-10.103736158697068,-8.23799992,-12.0240002,0.418209140096827,307,-10.295616860681818,-8.16499996,-12.1820002,0.4405362932017473,308,-10.294061530051282,-8.70400047,-11.8800001,0.4736351474578183,195,,,,,0,10.0459,0.0076,10.6767,0.0069,10.7966,0.0054,10.9102,0.0076,10.9032,0.0056,-2.7657140843956376,0.23189538609377916,-2.5338186983018582
6,2019-11-27 03:00:00,2019-11-27 03:29:59,496.0696896026439,502.845142825028,488.46438271584304,9.889127978403423,74,482.22034935841896,486.13689965222505,477.73341363913,2.9530756107419154,234,480.8657161147247,486.930197475224,476.18321183535903,3.7662504297908774,234,480.17621410836193,485.858834975432,474.82914511882905,3.9101008182063635,235,481.3113715501424,490.496474446267,474.87784305756196,5.109635074686685,235,481.4467405056662,486.746514976478,476.412717284633,4.323904375275955,160,453.0105019283387,459.540985,447.447998,7.766583661263865,307,443.19946381122446,443.71398899999997,442.56298799999996,0.043421569534646265,196,,,,,0,,,,,0,440.0968999189189,440.783997,439.610992,0.04759234830252875,111,438.7425735960912,441.364014,436.71701,1.2422329160521872,307,-10.73072638543974,-8.93299961,-12.4870005,0.37725569649481516,307,-10.212474481581634,-8.35000038,-11.8509998,0.3982707178241592,196,,,,,0,,,,,0,-10.169639664414415,-8.74699974,-11.6160002,0.38000352203941185,111,-10.004224759446254,-8.05700016,-11.8719997,0.40558937586550065,307,9.9312,0.0143,10.6686,0.0137,10.7401,0.0122,10.8345,0.0103,10.8719,0.0154,-1.6677961413323055,-0.1953148193746713,-1.8631109607069767
7,2019-11-27 03:30:00,2019-11-27 03:59:59,498.8259344780525,507.712188811106,489.417913228388,13.361504515394945,277,483.09290246067343,489.78995235166803,476.228193893586,5.722518722424973,176,481.18326203787666,485.17258589743,476.44312841894896,2.9558994563146217,118,483.4451533909294,488.677007907161,475.252190402861,10.428675024290259,176,483.45141820486435,488.92096700398,478.426692587452,3.26164691048051,117,480.41252460227633,487.964853426268,471.521718437462,13.675811067494704,250,,,,,0,444.3120730181818,448.27899199999996,442.019012,3.700808023706497,110,444.386494485342,445.51901200000003,440.924011,0.8938835936489291,307,441.8186164805195,444.553009,440.032013,2.070003100318234,308,439.5573410862944,440.40701299999995,439.011993,0.07791664358314038,197,,,,,0,,,,,0,-10.314981806181818,-8.93799973,-11.6780005,0.362208935953924,110,-10.29811400762215,-8.53800011,-12.3409996,0.42321604025110265,307,-10.21545453922078,-8.4989996,-11.9519997,0.41672752266855473,308,-10.24366325872449,-8.40400028,-12.1999998,0.4463854517899273,196,,,,,0,9.5405,0.0534,10.0131,0.0927,10.0645,0.0559,10.5777,0.0886,10.7793,0.0836,0.37893975156451004,2.6523613349500716,3.0313010865145817
8,2019-11-27 04:00:00,2019-11-27 04:29:59,496.7919899150886,501.94533950379,489.56831719826494,8.602177890066844,74,478.93356347921446,485.74388004413,472.117154139698,8.839117274022614,234,477.75478118238107,486.51404833682204,471.123821793866,9.361372483920336,234,475.131004312032,482.141138134137,468.817734633616,6.14169843815801,235,476.03505906679106,486.311064948117,468.1435161234,16.379914874679077,234,474.0213835775966,481.05793136543497,467.947694047916,7.188358912671516,161,457.02983964379087,468.803986,448.472992,34.55677627203982,306,443.0066686345178,444.333008,442.28299,0.18855009272804965,197,,,,,0,,,,,0,432.5913573839286,433.363007,431.967987,0.061791517462942085,112,433.0706809153095,434.28299,432.01199299999996,0.38016132402646907,307,-10.79282950180328,-9.00300026,-12.448,0.44437571399653425,305,-10.267802044111676,-8.89900017,-12.0450001,0.34616918605310076,197,,,,,0,,,,,0,-9.8588750075,-8.11200047,-12.5150003,0.5539040082637682,112,-9.954286644006515,-8.19099998,-11.4770002,0.3849297642935098,307,9.1416,0.0025,9.6172,0.0256,9.9998,0.0508,10.8709,0.0619,11.1663,0.0433,-6.35784479862743,0.8816577197427877,-5.476187078884642
9,2019-11-27 04:30:00,2019-11-27 04:59:59,490.8445212842542,505.59467988320597,476.94259484921696,32.85308363359704,278,472.9897458100357,478.98348816312995,467.821909355935,4.45439669837563,176,471.78238484372287,476.34088706649,467.423147890639,3.410955459994717,117,472.55067624097313,478.320233863898,466.064777492421,6.3786119173446485,176,472.6332233687808,478.742390861401,466.57121840201097,4.772546588662786,117,470.87276631370855,480.845956028009,465.93578511907396,6.661343909560789,250,,,,,0,433.1506805363636,436.390991,432.106995,1.1582913870320088,110,432.996162775974,434.429993,432.23800700000004,0.2560082393607672,308,432.29692530618894,433.08898899999997,431.272003,0.11078215406659236,307,431.73471456632655,432.544006,430.55600000000004,0.21663926173910875,196,,,,,0,,,,,0,-9.866327251636363,-8.63099957,-11.5459995,0.3222524376463204,110,-10.002642835779222,-8.25300026,-11.7379999,0.39045562219618746,308,-9.792840363843649,-7.74100018,-11.5249996,0.44354215315969997,307,-9.826556117142857,-8.25500011,-11.2810001,0.3866813878365471,196,,,,,0,9.0945,0.0067,9.4602,0.0773,9.909,0.2683,10.7431,0.2753,10.8914,0.249,3.9333429367009924,-2.073631055549902,1.8597118811510907
